Year,Game,Review
2014,Bayonetta 2,"A more focused, more vibrant game that surpasses its predecessor and establishes itself as the best game on the Wii U and as the newest masterpiece of the genre."
2014,Bayonetta 2,"Yes, even with sh.tty story and questionable gender politics. [Issue#255, p.64]"
2014,Bayonetta 2,"Bayonetta 2 is perfect on all levels that supports a flawless gaming engine, exceptional graphics and kick-ass female protagonist."
2014,Bayonetta 2,"Bayonetta 2 is a relentlessly entertaining ride from start to finish, with pacing meticulously designed to wring every last drop of adrenaline out of you before reigning things in with a quiet, humorous aside."
2014,Bayonetta 2,"Bayonetta 2 will challenge some people. It will make the uncomfortable. It's transgressive in numerous ways, and with that comes the potential to offend. But in causing offence, Bayonetta 2 encourages conversation, and that's the very definition of a good work of art."
2014,Bayonetta 2,"Bayonetta 2 is a Game of the Year contender, which comes extremely recommended."
2014,Bayonetta 2,"Bayonetta 2 doesn\t do anything particularly new, but it does serve as an improvement of an already excellent action title, perfecting the formula even further."
2014,Bayonetta 2,"It's the obsession for detail that makes Bayonetta 2 so special. It might not be a unique game, but clearly one that's not common."
2014,Bayonetta 2,"Bayonetta 2 is the best action game ever made. Masterclass in terms of combat system, depth and accessibility, with frantic and intense progress. Unforgettable challenging boss battles, full of content to unlock and a lovely main character."
2014,Bayonetta 2,"Platinum Games manages to improve everything we knew and loved from the first game, creating a master piece everybody should play."
2014,Bayonetta 2,"The sheer polish applied to every part of Bayonetta 2 is something every major studio should aspire to: the exceptional and wide-ranging soundtrack, the huge number of unlocks, the Nintendo easter eggs, the \making of\ materials, and the unlockable characters that bring their own style. Not a single thing has been held back. In this second adventure, Bayonetta over-delivers in every regard, and it will be a long time before another fighting game threatens her crown."
2014,Bayonetta 2,"Bayonetta 2 doesn\t drastically change the already wacky formula that the first game introduced, but it\s a bigger and more nuanced version of its predecessor. It\s also the best game of its kind in years. If you\ve ever enjoyed this breed of reflex-heavy, hyperactive, ludicrous action game, Bayonetta 2 is a no-brainer."
2014,Bayonetta 2,"Bayonetta 2 is a triumphant return for the series and for Platinum Games. Extreme bosses, a crazy good style and an addictive co-op mode are just the icing on top of an excellent fighting system. Go get it now for your Wii U."
2014,Bayonetta 2,"Buy it if you liked the first one. Buy it, if you love it over the top all the way. Buy it if you love video games. Buy a Wii U if you have to. Bayonetta 2 sings all its praises in a celebration to this hobby of ours. But don't make the mistake of not playing it."
2014,Bayonetta 2,"It not only plays great, but there's so much style involved in just about every animation. Dashing turns you into a panther, double-jumping allows you to sprout butterfly wings, hovering turns you into a crow. Everything from the snapshot ""photo finish"" effect of completing a challenge room is painstakingly detailed."
2014,Bayonetta 2,"With Bayonetta 2, Wii U has its trump card: a queen of spades that takes advantages on almost every game of the genre and hits us right in the heart. It's an outstanding production, beautifully executed, with state of the art mechanics and ridiculously generous. And it can be enjoyed by everyone as its difficulty and handling can be adjusted. Definitely a beat them all no one has the right to ignore."
2014,Bayonetta 2,"Intense, gorgeous and thrilling to play, this is Platinum\s best game so far...A non-stop climax of excitement from the moment you start the Prologue, this is one of those games that demands to be played."
2014,Bayonetta 2,"Bayonetta 2 is the perfect action game. It oozes style and boasts gameplay that's both refined and lacking in excess. The combat is so purely entertaining that it's easy to lose yourself in the almost-zen flow of dodging, countering and kicking enemies to death."
2014,Bayonetta 2,"It is a masterclass in pure, unadulterated action-game design, where its insane eye-popping visuals meld effortlessly with some of the sharpest, most joyful combat to have ever graced a video game."
2014,Bayonetta 2,"Quite possibly the best action game ever made, Bayonetta 2 is a pure gem of wonder, filled with epic fights, perfect gameplay, a magnificent visual and sound environment and even a multiplayer mode which fits perfectly within the format. A diabolical masterpiece that no Wii U should go without."
2014,Bayonetta 2,"Sega's loss is Nintendo's gain: Bayonetta, twirling away from a gigantic demon's maw and smacking the highest choir of angels on the nose, has just given Wii U its first true classic. [Nov 2014, p.100]"
2014,Bayonetta 2,"From its peerless combat to its outlandishly entertaining world, Bayonetta 2 is a triumph. Platinum Games has created a classic so thoroughly excellent that it can\t be ignored. Action games don\t get better than this."
2014,Bayonetta 2,"The glorious return of Kamiya's beloved brainchild, Bayonetta 2 is a master lesson in arcade action, flow, design and skill, even if it doesn't burn with the same passion of its predecessor."
2014,Bayonetta 2,"Bayonetta 2 is nothing less than the best game in its genre, and it\s a solid reason to buy a Wii U."
2014,Bayonetta 2,"This is the game we were expecting, the one that gamers wanted. It's not so revolutionary as the first title, but it improves the gameplay lessons with a big personality."
2014,Bayonetta 2,"Filled with amazingly tuned combat, countless larger-than-life moments, copious amounts of legitimately challenging boss battles, interesting locations, lovable characters, and one of gaming\s most unforgettable heroines, Bayonetta 2 retains the crown as the standard for which all other stylish action games should strive to achieve."
2014,Bayonetta 2,"Bayonetta 2 is a smashing success, and proves that the WiiU can be the home of some great core titles."
2014,Bayonetta 2,"Bayonetta 2's only ""flaw"" is the very similar gameplay compared to the first chapter, but it's still a wonderful and engaging action game with tons of extras, replayability, online co-op and inspired graphics. Definitely one of the best games one can buy on Nintendo Wii U."
2014,Bayonetta 2,"This sequel builds on everything that made the original great, and delivers one of the most satisfying action games I've played."
2014,Bayonetta 2,"Not quite the landmark the original game was, but a thrillingly absurd, deep and beautiful brawler. Soul-bursting sorcery for devotees of the combo. [Christmas 2014, p.86]"
2014,Bayonetta 2,"It's action game J-style at its best, smooth to control, wonderful and crazy to watch. If you are even remotely interested in the genre, this is by far the best reason to own a WiiU as of today."
2014,Bayonetta 2,This is the best character action game out right now. Go get this videogame if you like character action games.
2014,Bayonetta 2,"It's absolutely a pure Bayonetta game, it's an absolute blast to play, and it absolutely belongs on Nintendo's growing roster of excellently crafted games for the Wii U."
2014,Bayonetta 2,"More of the same peerless action mechanics, barmy spectacle and wonderful depth. [Dec 2014, p.60]"
2014,Bayonetta 2,Bayonetta 2 is an outright fantastic game. It\s another very good reason to own a Wii U and it outclasses practically every other game of this type by a considerable margin.
2014,Bayonetta 2,"I had a lot of questions in my head when I launched Bayonetta 2 for the first time. Is it possible to design a combat system as awesome as before, make it familiar, but not hackneyed? Is it possible to outshine the closing moments of the first game? The sequel needed just a couple of minutes to dispel all my concerns. [Dec 2014, p.62]"
2014,Bayonetta 2,"Bayonetta 2 is a game whose gargantuan barrage of sex, violence, and surrealism sets the mind on fire in the best possible way."
2014,Bayonetta 2,"Bayonetta 2 is bigger, faster, crazier, and prettier than the original, and is very much deserving of your time."
2014,Bayonetta 2,"Bayonetta 2 is more than just a good action game, it is a fantastic addition to the already stellar Wii U lineup, and yet another reason to own the console."
2014,Bayonetta 2,"Bayonetta 2 is one of the best action games of this generation, and close to one of the best overall."
2014,Bayonetta 2,Bayonetta 2 is a silky smooth and highly-entertaining brawler that all Wii U owners should have in their collections.
2014,Bayonetta 2,"Bayonetta 2 is an exhausting, but incredibly fun game that through it's fantastic combat system will both challenge and reward you in equal amounts."
2014,Bayonetta 2,"Bayonetta 2 is not quite as good as the first Bayonetta, but that being said, the sequel is still a really terrific action game. [Oct 2014]"
2014,Bayonetta 2,"The campy hypersexuality feels joyful, rather than oppressive, because the character's overdetermined gender presentation is an expression of her power rather than a contrast to it."
2014,Bayonetta 2,"We would not call Bayonetta 2 revolutionary, but it is just as satisfying as the first one. The presentation is still a 'love it or hate it'-thing, but the refined gameplay is something not to miss, especially when you are a fan of the genre."
2014,Bayonetta 2,"Even though the game is technically perfectible, the fact that Bayonetta 2 is the best beat'em up game currently on sale shouldn't give you any doubts on weather to buy it or not. True question is this: is it worth buying a Wii U just for this game? Oh yeah it is."
2014,Bayonetta 2,"It is a suitably bonkers introduction and wastes no time getting to the nub of the game: that glorious combat. It hasn\t lost any of its shine. A system of extraordinary layers, the combat begins as a thing of simplicity with buttons for punch, kick, shoot and dodge. It then unfurls itself as you play, teaching through action."
2014,Bayonetta 2,"Bayonetta 2 may be nonsensical, tacky, and visually anarchic, but its got some of the finest combat an action game could offer. It's packed with style, looks magnificent, and is as elegant as spectacle fighter as you could hope for."
2014,Bayonetta 2,"Sexy, breathtaking, lighting fast, beautiful. If you loved the first one, hurry up and get this one too."
2014,Bayonetta 2,"A near-perfect action game, then, and a irrefutable reason to own a Wii U."
2014,Bayonetta 2,"Bayonetta 2 is the high-flying return of everyone's favorite Umbra Witch. Platinum Games pushes to the Wii U to its limit with fast action, magnificent vistas, and huge bosses. The addition of the original Bayonetta just pushes the entire package over the top. If you're a Devil May Cry fan, this is a must-buy."
2014,Bayonetta 2,"Calling it \crazy\ is not nearly enough. This game redefines action games, by taking everything to the next level. It's pure adrenaline, and its amazing combat system has yet to be reached. Its only fault lies in the excess of gigantic bosses, where the mechanics don't feel as perfect. If you love the action genre get this game. It's an order."
2014,Bayonetta 2,"Bayonetta 2 does not have the impact the original and fails to overcome it, but there are valuable additions like the cooperative mode."
2014,Bayonetta 2,"Despite not being as fresh and surprising as the original (which probably remains a better game overall), Bayonetta 2 is a heavenly triumph of excess: not only a sublime action game, but also a true killer application. Simply put, do not miss this one hell of a ride."
2014,Bayonetta 2,"Bayonetta 2 expresses a meticulous devotion to excessive elaborateness of style and action. It's a calculated brawler that not only minds its rules with painstaking diligence, but trusts its operator with how to best interpret them. The delicate engineering of merciless destruction has long been Platinum Games' modus operandi, and Bayonetta 2 is the purest and most potent declaration of their intentions."
2014,Bayonetta 2,"Bayonetta is is a must buy for any action gaming fans. It's fast, intense and ridiculous, all with an entertaining story and a protagonist that is forever subverting and playing with her audience. It's pure Platinum Games, too, which means it'll likely be adored by its converts and ignored by too many...Brilliant, brash and impossible to ignore."
2014,Bayonetta 2,"One of the best games to ever grace the Wii U. The sequel feels tighter, less obnoxious, and is a blast to play through. While the Wii U GamePad is not used in any significant way, and Tag Climax could have benefited from local co-op, this is the action-packed Bayonetta follow\up that I wanted."
2014,Bayonetta 2,"Bayonetta 2 is something new blended with something familiar, improved in every way possible. Few other games can top it for sheer audacity and ballsiness, and if this is the last time we\ll ever see the leggy witch, then she\s going out with one hell of a bang."
2014,Bayonetta 2,"A system seller. It's a Nintendo-published game that is rarely seen, and a game that will legitimately make non-Wii U owners jealous. It's everything I want from a hardcore Nintendo title, offering genre-leading combat and eye-popping visual spectacle."
2014,Bayonetta 2,"Fluid and satisfying combat remains the centerpiece of the experience. No matter what you do, Bayonetta 2 makes you look and feel awesome while doing it."
2014,Bayonetta 2,"Bayonetta 2's biggest disappointment may be that it's an iterative sequel, but it's not such a problem when it's iterating on genius."
2014,Bayonetta 2,"A fantastic sequel, whose improvements may be relatively subtle but are more than enough to confirm Bayonetta 2 as one of the greatest action games ever made."
2014,Bayonetta 2,"Bayonetta 2 is simply awesome. Platinum Games has done a great job improving their previous game, adding small details and creating a gorgeous looking new adventure for the sexy-witch. If you love action games, you can't miss this perfect cocktail of fun gameplay, great graphics and over-the-top humor."
2014,Bayonetta 2,"Bayonetta 2 is a solid game. It utilizes a simple yet interesting combo system, the visuals are gorgeous as they highlight your attacks and the enemies you battle, and the music and sound effects are top notch too. Although gameplay can be repetitive it still can be fun."
2014,Bayonetta 2,Visually and technically the Umbra witch showcases what Wii U can do. And even though you won\t get wowed as much as in the first bewitched action let me assure you: This is still one hell of a ride and easily one of the best action games of this year.
2014,Bayonetta 2,"The narrative is a bunch of cliches that had me checking my phone and skipping cutscenes. It\s not all bad. The characters are mostly interesting, and the presentation is well done. I also like that it takes place Christmas time. But that stuff isn\t enough to make up for another lackluster gaming story. It\s a bummer because Bayonetta is so cool, and she deserves the chance to shine in something better."
2014,Bayonetta 2,"Bayonetta 2 erects some of the most solid fighting mechanics and phantasmagorically gonzo visuals in gaming to date\certainly, something as compulsive and massive as this boosts the Wii U to the front of the pack\and through its formal choices communicates a singular, unfiltered vision of sexualization."
2014,Bayonetta 2,"Bayonetta 2 is a worthy sequel, filled with ridiculously over-the-top action sequences and a combat system par excellence. Just don\t come for the story."
2014,Bayonetta 2,"Even though Bayonetta 2 is very much like the first one in the franchise, it is lovely to hack and slash around with the oversexualised Cereza. The animal transformations of the witch are awesome and it is a very solid game for hours of fun."
2014,Bayonetta 2,"Not even Bayonetta can last forever. First few levels of the sequel are fantastic, but afterwards it\s all about \floating platforms in space\ and \featureless corridors\. Nothing here is as innovative or as provocative as the original Bayonetta. It\s still a solid action, mind you. But we hope that third installation will find some other publisher than Nintendo. [Dec 2014, p.80]"
2014,Bayonetta 2,"Bayonetta 2 contains, just like its predecessor, too much oldfashioned sexism. It's a pity because the intensity and variety inthis game is remarkable and all stages compete to be the most absurd.Perhaps the sequel is easier and hopefully that will attract moreplayers. If they're able to ignore the sexism, that is."
2014,Bayonetta 2,"Bayonetta 2 is not subtle and has too many cutscenes. But, the fighting is a lot more straightforward than in other hack and slashers and the flawless design plus the amazing detail convince us that Bayonetta 2 is an excellent game in its genre."
2014,Bayonetta 2,"Bayonetta 2 is manic, adrenaline-fueled combat at its best, showing tremendous depth beyond its shallow lead character."
2014,Bayonetta 2,"It's a frantic game packed with stunning set-pieces, thrilling boss battles and a fantastic combat system, even if it doesn't deviate too far from the original."
2014,Bayonetta 2,Beautiful destruction.
2014,Bayonetta 2,"More of the same is absolutely fine, as Bayonetta delivers her trademark action in true style. This sequel takes too long to get going and can feel harshly unfair, but when it's at its peak, the action is breathtaking."
2014,Bayonetta 2,"Something much more tame, a word that should be the antithesis of the series...Game developers won\t fix what isn\t broken and to do so is taking a huge risk, but Bayonetta is a series of firsts and this game feels like it\s playing on repeat."
2014,Bayonetta 2,"I won't guess why the blatant over-sexualization is still there, often more intensely than before. But it causes an otherwise great game to require a much bigger mental compromise to enjoy."
2014,Bayonetta 2,"While I didn\t spend much time in this mode, I did come to laugh more and more at Bayonetta\s awkward animations and slightly less-than-believable narrative shifts."
2014,Bayonetta 2,"Over the top yet unimaginative. At least the fights are dynamic and the game itself can be a breath of fresh air, considering what else is available on the Wii U. [Issue#245]"
2014,Dark Souls 2,"You'll get everything the fantastic console version had: a feeling of insecurity, respect for the apparently insurmountable, an unparalleled combat system. A nigh on perfect game."
2014,Dark Souls 2,"It is far and away the superior version, and that¡¦s without the need to download any sort of fan-made patch. The cycle of death and success has never felt this good."
2014,Dark Souls 2,"If you¡¦ve patiently waited for the PC release, consider yourself rewarded for said patience. This is hands-down the best version of Dark Souls 2 you¡¦ll be able to get, and shows a massive improvement over the lackluster effort that went into the first PC release of Dark Souls."
2014,Dark Souls 2,"Dark Souls 2 is not just a perfectly designed video game. It's a dark journey into a painful world of souls, a bet with your inner self and your strengths, the purification and absolute completion when the end credits fall... it's an experience like no other."
2014,Dark Souls 2,"The PC version of Dark Souls II is the definitive one to own. It¡¦s a good step up in the graphics and performance departments, annoying load times are drastically reduced, and players can even opt to play with the mouse and keyboard if they so desire. It shows that From Software spent a considerable amount of time attempting to come up with controls that would feel natural on the PC."
2014,Dark Souls 2,"This game¡¦s playability puts to shame everything that¡¦s been released for the new generation of consoles. [06/2014, p.54]"
2014,Dark Souls 2,Never has a game so difficult been so rewarding.
2014,Dark Souls 2,"This time around, From Software has nailed the PC version of its beloved franchise, leaving absolutely no doubt as to which platform gives players the best experience."
2014,Dark Souls 2,"Dark Souls II keep marking his very own label that players love. If you're a fan of the series, you¡¦ve got a new journey to play and replay until the world fall back into darkness."
2014,Dark Souls 2,"Finally, From Software manages to create a game on its own and not a lazy port. Dark Souls II is exactly the best way to play the masterpiece console gamers experienced a few weeks ago."
2014,Dark Souls 2,"From Software has not made the mistakes they made with the first episode on PC, but the improvements are limited to AI, resolution and framerate. Still, a great game worth playing."
2014,Dark Souls 2,"A truly unique experience, but it's not for everybody. You have to be aware of the words you're gonna read more than any others on your screen: ""You're Dead""."
2014,Dark Souls 2,"Dark Souls II is an ideal game for veteran players, but it's also a good chance for newcomers. From Software added some positive concessions while keeping the essence of the franchise. Action, exploration, replay value and great online experiences in another sweet nightmare. Prepare to die once again."
2014,Dark Souls 2,"From Software has clearly learned from its earlier mistakes by creating an absolutely wonderful PC version this time around. Shame about the monstrous keyboard and mouse controls, but nothing a controller won't fix. Aside of that, the core gameplay really shines, because of the many subtle improvements the PC version enjoys. The biggest achievement, however, is that one of the greatest games of 2014 has managed to become even greater."
2014,Dark Souls 2,"Dark Souls 2 respects gamers: it does not treat them like clueless, spoiled brogamerz, and that is something every publisher could learn from. [May 2014]"
2014,Dark Souls 2,"More accessible, challenging, and rewarding than its predecessor, this is the Dark Souls sequel PC gamers deserve."
2014,Dark Souls 2,"The definitive Dark Souls II experience, the latest entry to The Souls series shines on the PC. [June 2014, p.50]"
2014,Dark Souls 2,"The PC port is just as good, if not better than it's console counterpart, but you're going to want to use a gamepad. Using a keyboard is possible, and there's even a few mods out there to make it more functional and ergonomic, but it's still clunky and unintuitive compared to using a controller."
2014,Dark Souls 2,"Dark Souls II, as its blessing and its curse, is not another Dark Souls. It is, however, more Dark Souls - and it makes good on its hallowed name."
2014,Dark Souls 2,It¡¦s a marriage of phenomenal world design and impressively tight mechanics.
2014,Dark Souls 2,A carefully considered sequel that avoids upsetting existing fans and offers an olive branch to newcomers ¡V but although the PC version is the best it¡¦s by a slimmer margin than many would¡¦ve hoped.
2014,Dark Souls 2,"From Software has learned a lesson from the modders. Dark Souls 2 is the port that had been promised, featuring rich graphics options and well optimized. Hats off."
2014,Dark Souls 2,"Dark Souls 2 offers glimpses of hope and illumination, but they always feel just out of reach. Scratching just below the surface to take on the challenges Dark Souls 2 has for you is where this game's appeal lies. The game will not be for everyone, but for those willing to tackle this game, it is a rewarding experience."
2014,Dark Souls 2,"Dark Souls II is a very difficult game more than the first one. PC controls still have the same problem: they're complicated. The story and the maps are much more beautiful, graphics seem better than one consoles. If you are a fan of the Dark Souls series, you'll definitely love this one."
2014,Dark Souls 2,"Praise the Sun: the PC version of Dark Souls II isn't the total mess that its predecessor was. It may not be the prettiest or most graphically advanced game, but it runs stable and smooth at a 1080p resolution with 60 fps, even on a moderately powerful machine. As for the game itself, there's little else to be said: it's still bloody difficult and engaging, a true hardcore masterpiece."
2014,Dark Souls 2,"If you decided to wait for the PC version of Dark Souls II before jumping in, you¡¦ve made the right decision. It¡¦s not leaps and bounds better than its console counterpart, but the graphical enhancements aid the immersion."
2014,Dark Souls 2,Dark Souls 2 for the PC is a far cleaner port attempt than the first Dark Souls port.
2014,Dark Souls 2,"In many ways Dark Souls 2 is the technical and functional superior of the first game, but it does lack some of the semi-intangible magic of the original like its superlative interconnected world. Nonetheless, an impressive and essential sequel."
2014,Dark Souls 2,"You¡¦ll get higher resolutions and better framerates than on consoles. But with a game design of this quality, it doesn¡¦t really matter. Right now there is nothing better for fans of action roleplaying games."
2014,Dark Souls 2,"60 fps and higher resolution: this time around the PC version of Dark Souls II has been made with more care. Still, there are a lot of bugs and problems, that will be hopefully corrected with some patches."
2014,Dark Souls 2,"It¡¦s a testament to the series brand as a whole to make an otherwise solid title feel disappointing, but I¡¦ve come to expect more and I hope they find the right path through the dark in the next sequel."
2014,Dark Souls 2,"Games are simply developer-created hoops that we pay to jump through. In the case of Dark Souls 2, it¡¦s not exactly fun to do the jumping, but rather ¡§rewarding¡¨. What are you rewarded with? An emotion, a rush."
2014,Dark Souls 2,If you can ignore the still not perfect controls on PC then Dark Souls 2 is a great game for hardcore gamers that can endure some suffering. They will scream in front of the screen - out of joy and out of frustration.
2014,Dark Souls 2,"Despite the camera angle and controller issues, Dark Souls II is a great game."
2014,Dark Souls 2,"If you¡¦re a fan of hardcore games, try Dark Souls 2. It is not as memorable as its predecessor, and yet it is still a phenomenal experience."
2014,Dark Souls 2,"This game is art in the good and bad sense of the word. It represents some of the best things that video games have to offer: at its most immersive, it offers a beautifully and thoughtfully rendered world to be explored that reveals itself not just through what is seen on the screen, but through the brutal and challenging experiences the player guides the in-game avatar through. The negative part of that is that the story of the game and the motivations and reasoning behind what is happening are obscure and unclear. A lot of the onus is on the player to piece things together. This is a kind of experience that is not necessarily designed to appeal to a broad swath of people, but its pitch perfect execution and strict adherence to its draconian design principles earn it a place in the pantheon of great games."
2014,Dragon Age: Inquisition,"BioWare achieved everything that it needed to with Dragon Age: Inquisition. It revitalised a series that had suffered real brand damage in Dragon Age II, and easily stands as the best RPG we've seen in years. There is absolutely no reason to miss out on this one."
2014,Dragon Age: Inquisition,"For a fantasy game presenting dozens of hours of gameplay, Dragon Age: Inquisition largely delivers on its promises, both mechanically and in gameplay that fans will want from the third title in the series."
2014,Dragon Age: Inquisition,"Dragon Age: Inquisition is an amazing game. There really is something special about it. I know a lot of people were down on Dragon Age II, but this game redeems every issue you may have had with the last game."
2014,Dragon Age: Inquisition,"It's a gorgeous game on an epic scale. Rich in character and story, it creates a fantasy world with plausible social rules you can get lost in. It makes you feel that you aren't just exploring a new world, but helping shape it at various levels of society. Inquisition sets the bar for what a blockbuster RPG should be."
2014,Dragon Age: Inquisition,"Dragon Age: Inquisition has incredibly deep and complex parts, while still maintaining the core gameplay values that Bioware knows how to do best with their third-person action titles. The game delivers everything promised, including gorgeous visuals and a strong story. Simply put, Bioware has returned the Dragon Age series to the greatness it truly deserves."
2014,Dragon Age: Inquisition,Dragon Age Inquisition is a must play RPG on the PS4 that successfully takes the best out of both previous games to create sword and sorcery perfection.
2014,Dragon Age: Inquisition,This amazing RPG should have a place in every gamer's collection.
2014,Dragon Age: Inquisition,"Dragon Age: Inquisition is the role-playing game you¡¦ve wanted for years. You glimpsed the future and now, with a few minor exceptions, that vision has been fully realized."
2014,Dragon Age: Inquisition,"Overall, Dragon Age: Inquisition is a great game that everyone should have in their collection. It¡¦s one of the best bangs for your buck out there in terms of how much time you will clock in on this one and also in quality."
2014,Dragon Age: Inquisition,It's easily the company¡¦s greatest achievement. The expertly crafted story and the massive world meant for your exploration are just the tip of the iceberg...Easily the best RPG of the year.
2014,Dragon Age: Inquisition,"This is the return of the great Bioware, back on a path that we hope they don't leave ever again. Emotive amount and variety of content makes for an incredible adventure."
2014,Dragon Age: Inquisition,"BioWare¡¦s about to drop its mic and walk off stage...It is a paragon of multiple-path storytelling and character development. It offers a master class in intricate, customizable, multi-hero combat. And it delivers not one but ten beautiful and expansive open worlds to explore, boldly throwing down the gauntlet to rival developers."
2014,Dragon Age: Inquisition,"With a mixture of open-world exploration, entertaining combat, and top-tier characters, the team at BioWare has found a winning formula that isn¡¦t shackled to either Dragon Age: Origins or Dragon Age II. Inquisition is not defined by the traditions it returns to, but by the new directions it forges for this magnificent fantasy universe."
2014,Dragon Age: Inquisition,"Dragon Age: Inquisition puts the fate of the world in your hands in a way that few role-playing games have done before. And even after another 80 hours devoted to it, it's a world I cannot wait to return to in whatever BioWare does next. I don't know what higher praise I could give."
2014,Dragon Age: Inquisition,"If you think Bioware messed up with Dragon Age 2 and Mass Effect 3, Dragon Age: Inquisition will be your cure. Hold your breath, behold the great gaming atmosphere. Dragon Age: Inquisition brings you back to the series origins. It's one of 2014's most successful games with an impressive fighting system."
2014,Dragon Age: Inquisition,"Despite a questionable predecessor and a somewhat rushed release intime for Christmas, Bioware has managed to create a fantasticadventure that easily ranks among the best games of the year. If youwant to sink your teeth into a deep and long lasting role playinggame, Dragon Age Inquisition is the game to get."
2014,Dragon Age: Inquisition,"A stunning, must have RPG."
2014,Dragon Age: Inquisition,"With superb writing and rewarding gameplay, Dragon Age: Inquisition offers just about everything that you could want from a genre that's been sorely missed on the PS4."
2014,Dragon Age: Inquisition,"An RPG full of action that will delight players thanks to a lengthy plot and a wide array of possibilities. Even if it shows some technical issues, it's more than just another western RPG adventure."
2014,Dragon Age: Inquisition,"Dragon Age: Inquisition starts off as a good game and keeps getting better as it goes along. This doesn't mean the early parts are insufferable, but instead shows how the game continues to build and develop throughout its entirety."
2014,Dragon Age: Inquisition,"Dragon Age: Inquisition is a graphical showcase for the next-generation consoles¡Xa sprawling, beautiful open-world RPG with a deeply satisfying exploration loop and just enough in the way of mechanical depth to keep hardcore adventurers happy."
2014,Dragon Age: Inquisition,"With a huge, breathtaking world, an epic story, and choices that leaves a significant mark on the world around you, Dragon Age: Inquisition embodies everything that makes the series so popular."
2014,Dragon Age: Inquisition,"If you are looking for a time sink of an RPG with a strong sense of setting and character, then look no further, because Dragon Age: Inquisition is a Game of the Year candidate."
2014,Dragon Age: Inquisition,Dragon Age: Inquisition is a wonderful game and a lengthy pilgrimage to a magical world with vital thematic ties to one we already know.
2014,Dragon Age: Inquisition,"Dragon Age: Inquisition returns the franchise to right path after disappointing second installation. Its massive world combined to leading the ever growing Inquisition makes the game really addictive. Plot could be more coherent, but after 40 hours I still crave to search every inch of the world."
2014,Dragon Age: Inquisition,"Exciting, very detailed in every area, full of brilliant dialogues, characters and things to do including crafting, remote missions, exploration and a very well balanced leveling. Add great visuals and you'll have the best episode of the series so far."
2014,Dragon Age: Inquisition,"It¡¦s a surprisingly huge, dense world, and I soon realized there were still entire sandboxes I hadn¡¦t even set foot in. Even in my hundredth hour, I¡¦m still discovering."
